Date,Open,High,Low,Close,Adj Close,Volume
2023-02-27,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-02-28,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-03-01,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-03-02,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-03-03,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-03-06,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-03-07,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-03-08,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-03-09,0.010000,0.010000,0.010000,0.010000,0.010000,218000
2023-03-10,0.010000,0.010000,0.010000,0.010000,0.010000,528700
2023-03-13,0.010000,0.010000,0.010000,0.010000,0.010000,51000
2023-03-14,0.010000,0.010000,0.010000,0.010000,0.010000,9000
2023-03-15,0.010000,0.010000,0.010000,0.010000,0.010000,34000
2023-03-16,0.010000,0.010000,0.010000,0.010000,0.010000,62200
2023-03-17,0.010000,0.010000,0.010000,0.010000,0.010000,29000
2023-03-20,0.010000,0.010000,0.010000,0.010000,0.010000,104600
2023-03-21,0.010000,0.010000,0.010000,0.010000,0.010000,48000
2023-03-22,0.010000,0.010000,0.010000,0.010000,0.010000,1000
2023-03-23,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-03-24,0.010000,0.010000,0.010000,0.010000,0.010000,1000
2023-03-27,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-03-28,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-03-29,0.010000,0.010000,0.010000,0.010000,0.010000,144200
2023-03-30,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-03-31,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-04-03,0.010000,0.010000,0.010000,0.010000,0.010000,1000
2023-04-04,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-04-05,0.010000,0.010000,0.010000,0.010000,0.010000,29500
2023-04-06,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-04-10,0.010000,0.010000,0.010000,0.010000,0.010000,1000
2023-04-11,0.010000,0.010000,0.010000,0.010000,0.010000,12000
2023-04-12,0.020000,0.020000,0.020000,0.020000,0.020000,1500
2023-04-13,0.020000,0.020000,0.020000,0.020000,0.020000,0
2023-04-14,0.020000,0.020000,0.020000,0.020000,0.020000,10000
2023-04-17,0.010000,0.010000,0.010000,0.010000,0.010000,20000
2023-04-18,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-04-19,0.010000,0.010000,0.010000,0.010000,0.010000,10000
2023-04-20,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-04-21,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-04-24,0.010000,0.010000,0.010000,0.010000,0.010000,2000
2023-04-25,0.010000,0.010000,0.010000,0.010000,0.010000,75000
2023-04-26,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-04-27,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-04-28,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-05-01,0.010000,0.010000,0.010000,0.010000,0.010000,343000
2023-05-02,0.010000,0.010000,0.010000,0.010000,0.010000,648000
2023-05-03,0.010000,0.010000,0.010000,0.010000,0.010000,100700
2023-05-04,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-05-05,0.010000,0.010000,0.010000,0.010000,0.010000,0
2023-05-08,0.020000,0.020000,0.020000,0.020000,0.020000,1348700
2023-05-09,0.020000,0.020000,0.020000,0.020000,0.020000,253200
2023-05-10,0.020000,0.020000,0.020000,0.020000,0.020000,97000
2023-05-11,0.020000,0.020000,0.020000,0.020000,0.020000,20400
2023-05-12,0.020000,0.020000,0.020000,0.020000,0.020000,0
2023-05-15,0.020000,0.020000,0.020000,0.020000,0.020000,0
2023-05-16,0.020000,0.020000,0.020000,0.020000,0.020000,5000
2023-05-17,0.020000,0.020000,0.020000,0.020000,0.020000,155000
2023-05-18,0.020000,0.020000,0.020000,0.020000,0.020000,47000
2023-05-19,0.020000,0.020000,0.020000,0.020000,0.020000,14000
2023-05-23,0.020000,0.020000,0.020000,0.020000,0.020000,40000
2023-05-24,0.020000,0.030000,0.020000,0.030000,0.030000,624600
2023-05-25,0.030000,0.030000,0.030000,0.030000,0.030000,143000
2023-05-26,0.030000,0.030000,0.030000,0.030000,0.030000,168400
2023-05-29,0.030000,0.030000,0.030000,0.030000,0.030000,95000
2023-05-30,0.030000,0.060000,0.030000,0.060000,0.060000,3619300
2023-05-31,0.060000,0.060000,0.060000,0.060000,0.060000,0
2023-06-01,0.060000,0.060000,0.060000,0.060000,0.060000,0
2023-06-02,0.060000,0.060000,0.060000,0.060000,0.060000,0
2023-06-05,0.060000,0.060000,0.060000,0.060000,0.060000,0
2023-06-06,0.060000,0.060000,0.060000,0.060000,0.060000,0
2023-06-07,0.060000,0.060000,0.060000,0.060000,0.060000,0
2023-06-08,0.060000,0.060000,0.060000,0.060000,0.060000,0
2023-06-09,0.060000,0.060000,0.060000,0.060000,0.060000,0
2023-06-12,0.060000,0.060000,0.060000,0.060000,0.060000,0
2023-06-13,0.060000,0.060000,0.060000,0.060000,0.060000,0
2023-06-14,0.060000,0.060000,0.060000,0.060000,0.060000,0
2023-06-15,0.060000,0.060000,0.060000,0.060000,0.060000,0
2023-06-16,0.060000,0.060000,0.060000,0.060000,0.060000,0
2023-06-19,0.070000,0.090000,0.070000,0.070000,0.070000,1683400
2023-06-20,0.080000,0.090000,0.070000,0.070000,0.070000,269800
2023-06-21,0.070000,0.070000,0.060000,0.060000,0.060000,401600
2023-06-22,0.070000,0.080000,0.070000,0.070000,0.070000,525800
2023-06-23,0.070000,0.070000,0.070000,0.070000,0.070000,188500
2023-06-26,0.070000,0.070000,0.060000,0.060000,0.060000,147300
2023-06-27,0.070000,0.070000,0.070000,0.070000,0.070000,163000
2023-06-28,0.070000,0.070000,0.070000,0.070000,0.070000,101000
2023-06-29,0.070000,0.080000,0.070000,0.080000,0.080000,229400
2023-06-30,0.080000,0.080000,0.080000,0.080000,0.080000,0
2023-07-04,0.080000,0.080000,0.080000,0.080000,0.080000,78300
2023-07-05,0.080000,0.090000,0.080000,0.080000,0.080000,166900
2023-07-06,0.080000,0.080000,0.080000,0.080000,0.080000,283000
2023-07-07,0.080000,0.080000,0.080000,0.080000,0.080000,29000
2023-07-10,0.080000,0.080000,0.070000,0.080000,0.080000,50300
2023-07-11,0.080000,0.090000,0.080000,0.090000,0.090000,269600
2023-07-12,0.080000,0.080000,0.080000,0.080000,0.080000,115000
2023-07-13,0.080000,0.080000,0.070000,0.070000,0.070000,220100
2023-07-14,0.080000,0.080000,0.080000,0.080000,0.080000,145700
2023-07-17,0.080000,0.080000,0.080000,0.080000,0.080000,13700
2023-07-18,0.070000,0.070000,0.070000,0.070000,0.070000,64100
2023-07-19,0.070000,0.070000,0.070000,0.070000,0.070000,143100
2023-07-20,0.070000,0.070000,0.070000,0.070000,0.070000,3200
2023-07-21,0.080000,0.080000,0.080000,0.080000,0.080000,61900
2023-07-24,0.080000,0.080000,0.080000,0.080000,0.080000,0
2023-07-25,0.080000,0.080000,0.080000,0.080000,0.080000,109000
2023-07-26,0.080000,0.080000,0.080000,0.080000,0.080000,446200
2023-07-27,0.070000,0.070000,0.070000,0.070000,0.070000,59000
2023-07-28,0.080000,0.080000,0.080000,0.080000,0.080000,23000
2023-07-31,0.080000,0.080000,0.080000,0.080000,0.080000,36100
2023-08-01,0.080000,0.080000,0.080000,0.080000,0.080000,33000
2023-08-02,0.080000,0.080000,0.070000,0.070000,0.070000,363000
2023-08-03,0.070000,0.080000,0.070000,0.080000,0.080000,33800
2023-08-04,0.080000,0.080000,0.080000,0.080000,0.080000,75000
2023-08-08,0.070000,0.080000,0.070000,0.070000,0.070000,63100
2023-08-09,0.060000,0.070000,0.060000,0.070000,0.070000,64500
2023-08-10,0.070000,0.070000,0.070000,0.070000,0.070000,21000
2023-08-11,0.070000,0.070000,0.070000,0.070000,0.070000,51000
2023-08-14,0.080000,0.080000,0.070000,0.070000,0.070000,98800
2023-08-15,0.070000,0.070000,0.070000,0.070000,0.070000,29000
2023-08-16,0.070000,0.070000,0.070000,0.070000,0.070000,4000
2023-08-17,0.070000,0.070000,0.050000,0.050000,0.050000,244000
2023-08-18,0.060000,0.060000,0.060000,0.060000,0.060000,9900
2023-08-21,0.060000,0.060000,0.060000,0.060000,0.060000,82000
