Date,Open,High,Low,Close,Adj Close,Volume
2023-10-17,483.399994,488.600006,478.200012,481.799988,481.799988,136528
2023-10-18,479.799988,488.000000,475.600006,487.399994,487.399994,187798
2023-10-19,485.399994,485.399994,471.799988,477.000000,477.000000,126902
2023-10-20,472.000000,473.600006,466.399994,467.399994,467.399994,175359
2023-10-23,467.200012,472.600006,465.399994,469.399994,469.399994,95739
2023-10-24,470.799988,475.600006,470.000000,473.000000,473.000000,86073
2023-10-25,473.000000,481.399994,471.200012,477.799988,477.799988,99876
2023-10-26,476.200012,478.600006,472.000000,473.399994,473.399994,98296
2023-10-27,485.000000,499.000000,484.000000,488.000000,488.000000,296947
2023-10-30,492.399994,492.799988,456.600006,460.000000,460.000000,464701
2023-10-31,461.000000,463.000000,452.200012,456.000000,456.000000,166945
2023-11-01,456.000000,463.399994,453.399994,462.399994,462.399994,137035
2023-11-02,463.000000,464.600006,456.799988,458.799988,458.799988,90867
2023-11-03,458.000000,459.200012,450.600006,450.600006,450.600006,126810
2023-11-06,450.200012,457.799988,449.000000,453.200012,453.200012,90112
2023-11-07,457.000000,459.200012,452.399994,457.200012,457.200012,128508
2023-11-08,456.399994,467.399994,456.399994,466.200012,466.200012,295918
2023-11-09,467.000000,467.000000,458.200012,464.000000,464.000000,135676
2023-11-10,463.000000,464.799988,458.399994,460.200012,460.200012,72819
2023-11-13,460.200012,465.600006,459.799988,463.200012,463.200012,74666
2023-11-14,467.000000,471.200012,463.399994,470.399994,470.399994,155736
2023-11-15,475.000000,480.799988,472.200012,474.200012,474.200012,148915
2023-11-16,475.399994,476.200012,465.600006,468.200012,468.200012,86994
2023-11-17,467.799988,469.799988,464.200012,466.799988,466.799988,109107
2023-11-20,466.799988,472.799988,465.000000,469.000000,469.000000,77794
2023-11-21,467.399994,472.600006,464.799988,472.200012,472.200012,106063
2023-11-22,472.600006,477.600006,472.600006,473.600006,473.600006,88780
2023-11-23,475.000000,479.799988,475.000000,479.000000,479.000000,69514
2023-11-24,479.000000,481.000000,476.000000,479.200012,479.200012,51189
2023-11-27,479.000000,479.799988,470.399994,472.799988,472.799988,75660
2023-11-28,470.399994,471.000000,464.799988,465.399994,465.399994,107696
2023-11-29,465.000000,467.399994,461.600006,464.600006,464.600006,77742
2023-11-30,464.000000,468.799988,463.200012,464.399994,464.399994,539080
2023-12-01,466.600006,475.200012,466.600006,473.200012,473.200012,129104
2023-12-04,473.000000,477.000000,450.200012,453.000000,453.000000,428370
2023-12-05,452.000000,457.000000,448.600006,448.600006,448.600006,161499
2023-12-06,448.799988,450.000000,444.200012,444.399994,444.399994,149337
2023-12-07,445.200012,447.200012,435.600006,435.600006,435.600006,146809
2023-12-08,436.200012,445.600006,435.600006,445.600006,445.600006,167446
2023-12-11,445.399994,446.600006,438.399994,444.200012,444.200012,120670
2023-12-12,443.600006,449.200012,440.200012,447.799988,447.799988,171782
2023-12-13,450.000000,458.200012,449.799988,454.799988,454.799988,163282
2023-12-14,458.399994,459.399994,450.399994,452.000000,452.000000,138904
2023-12-15,453.200012,464.200012,453.200012,457.399994,457.399994,266317
2023-12-18,460.399994,461.000000,454.799988,459.799988,459.799988,119310
2023-12-19,458.000000,465.600006,455.399994,463.399994,463.399994,146131
2023-12-20,463.399994,466.600006,462.399994,464.799988,464.799988,86604
2023-12-21,463.799988,466.799988,460.799988,462.000000,462.000000,57100
2023-12-22,460.200012,461.799988,455.000000,458.000000,458.000000,81856
2023-12-27,458.399994,464.000000,457.200012,460.000000,460.000000,81410
2023-12-28,459.000000,463.799988,457.000000,463.000000,463.000000,63061
2023-12-29,462.000000,465.799988,462.000000,465.399994,465.399994,71434
2024-01-02,466.399994,475.000000,466.399994,471.000000,471.000000,96626
2024-01-03,470.200012,470.799988,465.799988,470.799988,470.799988,138710
2024-01-04,471.200012,484.799988,471.200012,482.799988,482.799988,324719
2024-01-05,483.600006,491.200012,481.000000,483.200012,483.200012,171501
2024-01-08,483.399994,488.000000,480.399994,481.799988,481.799988,82035
2024-01-09,483.200012,499.000000,482.000000,495.399994,495.399994,248719
2024-01-10,495.000000,505.000000,491.600006,499.799988,499.799988,175241
2024-01-11,502.000000,510.500000,501.500000,505.000000,505.000000,179138
2024-01-12,508.500000,516.500000,508.500000,513.500000,513.500000,190808
2024-01-15,521.500000,522.000000,510.000000,511.000000,511.000000,118251
2024-01-16,511.000000,522.000000,507.000000,521.000000,521.000000,271653
2024-01-17,520.500000,528.000000,517.000000,526.000000,526.000000,157869
2024-01-18,529.000000,530.000000,525.000000,529.500000,529.500000,157404
2024-01-19,530.000000,534.000000,523.000000,525.000000,525.000000,152499
2024-01-22,527.000000,532.500000,525.000000,529.500000,529.500000,151215
2024-01-23,530.500000,531.500000,526.500000,527.000000,527.000000,145823
2024-01-24,528.000000,528.500000,522.000000,526.500000,526.500000,178383
2024-01-25,532.000000,538.500000,528.500000,533.500000,533.500000,171624
2024-01-26,535.000000,538.000000,526.500000,529.000000,529.000000,147719
2024-01-29,530.000000,539.000000,530.000000,537.000000,537.000000,156650
2024-01-30,537.500000,542.000000,536.000000,539.000000,539.000000,150283
2024-01-31,539.000000,543.500000,533.000000,537.000000,537.000000,190623
2024-02-01,536.000000,540.500000,534.500000,540.000000,540.000000,136032
2024-02-02,540.000000,542.000000,536.000000,541.000000,541.000000,138214
2024-02-05,541.500000,546.500000,540.000000,544.000000,544.000000,106540
2024-02-06,544.500000,554.500000,544.500000,547.000000,547.000000,201926
2024-02-07,552.000000,552.000000,544.000000,547.500000,547.500000,147771
2024-02-08,549.000000,553.500000,542.500000,543.000000,543.000000,156780
2024-02-09,556.000000,609.500000,554.000000,600.000000,600.000000,737697
2024-02-12,600.000000,632.000000,598.500000,626.000000,626.000000,521993
2024-02-13,628.000000,630.000000,613.000000,629.000000,629.000000,305998
2024-02-14,632.000000,650.500000,632.000000,650.500000,650.500000,417145
2024-02-15,652.000000,660.000000,651.000000,652.000000,652.000000,218457
2024-02-16,654.000000,662.500000,648.000000,655.000000,655.000000,227364
2024-02-19,656.000000,664.000000,652.000000,662.500000,662.500000,131310
2024-02-20,662.000000,670.000000,657.000000,662.000000,662.000000,168995
2024-02-21,660.500000,661.000000,647.000000,661.000000,661.000000,153638
2024-02-22,662.500000,664.000000,653.000000,663.500000,663.500000,140610
2024-02-23,665.000000,671.000000,659.500000,670.000000,670.000000,163306
