Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,1201.469971,1212.329956,1198.839966,1211.319946,1211.319946,61745600
2022-01-04,1211.329956,1219.089966,1211.329956,1213.540039,1213.540039,85901700
2022-01-05,1213.530029,1221.239990,1211.609985,1221.199951,1221.199951,72662400
2022-01-06,1221.140015,1221.140015,1201.349976,1204.439941,1204.439941,94245700
2022-01-07,1205.140015,1214.420044,1202.699951,1207.930054,1207.930054,86839100
2022-01-10,1207.910034,1212.589966,1190.130005,1190.130005,1190.130005,84017300
2022-01-11,1190.750000,1200.229980,1190.750000,1196.979980,1196.979980,66143000
2022-01-12,1196.979980,1216.979980,1196.979980,1216.040039,1216.040039,69749100
2022-01-13,1216.069946,1219.729980,1214.609985,1215.530029,1215.530029,59161000
2022-01-14,1215.540039,1223.910034,1213.250000,1218.949951,1218.949951,65439900
2022-01-17,1218.949951,1224.729980,1215.619995,1217.630005,1217.630005,49682700
2022-01-18,1217.630005,1220.770020,1207.219971,1215.430054,1215.430054,74029600
2022-01-19,1215.369995,1215.369995,1201.589966,1205.410034,1205.410034,86737800
2022-01-20,1205.420044,1210.869995,1197.609985,1205.030029,1205.030029,80625200
2022-01-21,1205.030029,1205.030029,1182.729980,1182.750000,1182.750000,70418600
2022-01-24,1182.800049,1188.410034,1141.219971,1142.000000,1142.000000,107926900
2022-01-25,1142.040039,1164.219971,1142.040039,1151.770020,1151.770020,91369500
2022-01-26,1152.209961,1188.239990,1152.209961,1184.229980,1184.229980,90844400
2022-01-27,1184.140015,1189.280029,1165.640015,1182.890015,1182.890015,92615900
2022-01-28,1182.890015,1183.650024,1158.339966,1170.079956,1170.079956,78852800
2022-01-31,1170.390015,1183.430054,1169.829956,1174.859985,1174.859985,71804800
2022-02-01,1175.030029,1190.829956,1175.030029,1190.829956,1190.829956,68435900
2022-02-02,1190.900024,1203.079956,1190.900024,1197.390015,1197.390015,96810700
2022-02-03,1197.359985,1198.199951,1182.810059,1185.900024,1185.900024,64768100
2022-02-04,1185.900024,1196.229980,1177.910034,1192.489990,1192.489990,87379000
2022-02-07,1193.130005,1204.550049,1187.439941,1204.199951,1204.199951,63766300
